port_name,ship_count,category,needs_research
Fordeaux,1,likely_real_port,True
MANCHESTER.  from Colon,1,likely_real_port,True
Haos,1,likely_real_port,True
Granton,1,likely_real_port,True
Halstav,1,likely_real_port,True
Skonvitte,1,likely_real_port,True
Pernam,1,likely_real_port,True
Tvadalen,1,likely_real_port,True
Otillia,1,likely_real_port,True
Omne,1,likely_real_port,True
Pyter,1,likely_real_port,True
Henrichebont,1,likely_real_port,True
B. Ayres,1,likely_real_port,True
"WESTON, RICHARD, timber merchant, &c., Station Saw Mills, Alfreton, Derbyshire.",1,parsing_error,False
Waneirk,1,likely_real_port,True
Love & Stewart Richard,1,likely_real_port,True
Eskside,1,likely_real_port,True
Lemvig,1,likely_real_port,True
St. Peters'g,1,likely_real_port,True
St.Estephe,1,likely_real_port,True
Pentecoast River,1,likely_real_port,True
Veritas,1,likely_real_port,True
"For erection of three cottages in Aiskew. Plans and specifications may be seen on application to Mr. Robert Imeson, land agent, Masham.  BONNYRIGG.",1,likely_real_port,True
"are, greenheart, washaba, blue mahoe, lancewood, hickory, ash, snakewood, and canes. Of all these, putting aside the canes, the chief favourite is",1,ambiguous,True
"There are several trees to which this name is applied, found in various parts of the tropics. The species chiefly used in this country for rod",1,likely_real_port,True
Trinite,1,likely_real_port,True
Halifax N.S.,1,likely_real_port,True
Eugen,1,likely_real_port,True
Glen,1,likely_real_port,True
Latham,1,likely_real_port,True
Force,1,likely_real_port,True
Brevik,1,likely_real_port,True
Vienwediep,1,likely_real_port,True
"Tadousac, at Bowling",1,likely_real_port,True
Macpherson & Maclaren Kemi,1,likely_real_port,True
Lahon,1,likely_real_port,True
Mowel Bay,1,likely_real_port,True
Lanvig,1,likely_real_port,True
Resier,1,likely_real_port,True
Sourd baya,1,likely_real_port,True
Helensborg,1,likely_real_port,True
Homefors,1,likely_real_port,True
Norrkjoburg,1,likely_real_port,True
Modesta,1,likely_real_port,True
W.C.A.,1,ocr_error,False
Porsholm,1,likely_real_port,True
Berqvara,1,likely_real_port,True
Christianssund,1,likely_real_port,True
Fronberg,1,likely_real_port,True
Vanne.,1,likely_real_port,True
"Bangor, Me. U.S.A.",1,ambiguous,True
Tampica,1,likely_real_port,True
Azim,1,likely_real_port,True
Hommeleik,1,likely_real_port,True
Botterdarn,1,likely_real_port,True
J. Smith & dimension oak,1,likely_real_port,True
Packing,1,likely_real_port,True
Königsberg,1,likely_real_port,True
Fredestrand,1,likely_real_port,True
Sauvik,1,likely_real_port,True
Homlstrand,1,likely_real_port,True
Kermorvant,1,likely_real_port,True
Rogenwalde,1,likely_real_port,True
Ranvick,1,likely_real_port,True
S'elleftea,1,likely_real_port,True
Skut,1,likely_real_port,True
Umen,1,likely_real_port,True
Montrea l,1,likely_real_port,True
Svanvick,1,likely_real_port,True
Batavia,1,likely_real_port,True
"Court, on Friday, before Mr. Registrar Harley, and after a few questions of minor importance had been put to him, the examination was again adjourned until December. FREESTONE, WILLIAM, builder, Chepstow Road, Newport, Mon.",1,parsing_error,False
Bristol.,1,likely_real_port,True
Esbo,1,likely_real_port,True
Gurlie,1,likely_real_port,True
Big Siebe Danzig,1,likely_real_port,True
Gottland,1,likely_real_port,True
and Skorhjelm,1,ambiguous,True
T.rangsund,1,likely_real_port,True
Stien,1,likely_real_port,True
Gustafberg,1,likely_real_port,True
St. Peters,1,likely_real_port,True
Dal & Carlsvik,1,likely_real_port,True
Ellen,1,likely_real_port,True
Ber,1,ocr_error,False
Durham,1,likely_real_port,True
Andreas Welde,1,likely_real_port,True
Ton,1,ocr_error,False
St Thomas,1,likely_real_port,True
Porsg und,1,likely_real_port,True
Skonvik and Sundswall,1,likely_real_port,True
Blanksholmen,1,likely_real_port,True
"Sydney, N.S.W.",1,ambiguous,True
Christianiafjord,1,likely_real_port,True
Uhammar,1,likely_real_port,True
Euanger,1,likely_real_port,True
"Copenhagen Creek, Canada",1,likely_real_port,True
Houge,1,likely_real_port,True
"St. Ninian, St. Columba, and St. Mungo",1,likely_real_port,True
Mangalore,1,likely_real_port,True
Shose Harbour,1,likely_real_port,True
Gunder Bay,1,likely_real_port,True
"Bombay, &c.",1,likely_real_port,True
Cronstadt and Lovisa,1,likely_real_port,True
Fiedrikstad,1,likely_real_port,True
Longman,1,likely_real_port,True
Demera,1,likely_real_port,True
Wisbech.,1,likely_real_port,True
Hanwell.,1,likely_real_port,True
"CALEDONIAN SAW MILLS, GRANGEMOUTH, & KILMARNOCK SAW",1,likely_real_port,True
Eystein,1,likely_real_port,True
Cornea,1,likely_real_port,True
Sikia,1,likely_real_port,True
Orne,1,likely_real_port,True
"Christiania, Laurvig, & dal",1,likely_real_port,True
Zingst,1,likely_real_port,True
Jerfedo,1,likely_real_port,True
Artisan,1,likely_real_port,True
Fancy,1,likely_real_port,True
"Sikea, &c.",1,ambiguous,True
Cameo,1,likely_real_port,True
"Cronstadt, &c.",1,likely_real_port,True
Mainland,1,likely_real_port,True
Hernoksandsvik,1,likely_real_port,True
Hovding,1,likely_real_port,True
Edith,1,likely_real_port,True
Emmanuel,1,likely_real_port,True
Naima,1,likely_real_port,True
Syria,1,likely_real_port,True
Sappho,1,likely_real_port,True
Kramford,1,likely_real_port,True
Dgsprvik,1,likely_real_port,True
Djuprvik,1,likely_real_port,True
Lovik,1,likely_real_port,True
Ruga,1,likely_real_port,True
Street Harbour,1,likely_real_port,True
Odesea,1,likely_real_port,True
"Gefle, Norsundt, &c.",1,ambiguous,True
Sautskar,1,likely_real_port,True
Mattheus,1,likely_real_port,True
Kongsham,1,likely_real_port,True
Abacka,1,likely_real_port,True
St ttin-,1,likely_real_port,True
"The adjourned public examination of this debtor took place on Friday last at the Bristol Bankruptcy Court before Mr. Registrar Harley, but nothing further of importance transpired, and the examination was eventually ordered to be closed.  A. F. FRAMPTON, LIMITED Poole and Bournemouth.",1,parsing_error,False
Baronkok,1,likely_real_port,True
Sarakei,1,likely_real_port,True
Oræzrand-,1,likely_real_port,True
Sylvesborg,1,likely_real_port,True
Kepola,1,likely_real_port,True
Boderhamn,1,likely_real_port,True
Naja,1,likely_real_port,True
Lillesund,1,likely_real_port,True
Kaako,1,likely_real_port,True
Range,1,likely_real_port,True
Woerner,1,likely_real_port,True
"Kallio, Finland",1,likely_real_port,True
Selma,1,likely_real_port,True
Anna Bertha,1,likely_real_port,True
Sandarne and Skutskar,1,likely_real_port,True
Bai de Verte,1,likely_real_port,True
Torpshamn,1,likely_real_port,True
Karkula,1,likely_real_port,True
Batskardas,1,likely_real_port,True
Allargareia,1,likely_real_port,True
"Banard Inlet, W.C.",1,likely_real_port,True
L'abon,1,likely_real_port,True
"proprietor, carrying on business at Gloucester.",1,ambiguous,True
S.E.,1,ocr_error,False
"Burard Inlet, Vancouver",1,likely_real_port,True
"Brunswick, Gal",1,likely_real_port,True
Lohden,1,likely_real_port,True
Henricbont,1,likely_real_port,True
Slotti,1,likely_real_port,True
Marienberg,1,likely_real_port,True
Heffness,1,likely_real_port,True
Obbala,1,likely_real_port,True
"Darien, Geo.",1,likely_real_port,True
Hankipados,1,likely_real_port,True
Frances,1,likely_real_port,True
Holmsin,1,likely_real_port,True
Gresham,1,likely_real_port,True
Ada Urpala,1,likely_real_port,True
kin Bros. Anna Maria,1,ambiguous,True
R'sor,1,likely_real_port,True
Uddevall,1,likely_real_port,True
G thenburg,1,likely_real_port,True
Vianna d'Castel o,1,likely_real_port,True
"Vera Cruz and Mandina, Florida",1,likely_real_port,True
Barga,1,likely_real_port,True
Onne,1,likely_real_port,True
Skustkar,1,likely_real_port,True
Granvik,1,likely_real_port,True
Nedervix,1,likely_real_port,True
Novikoping,1,likely_real_port,True
"Tormentine, N.B.",1,likely_real_port,True
Lillessand,1,likely_real_port,True
"HUDIKSWALL. Lower Quebec Sheds, Nos.",1,likely_real_port,True
Figaholm,1,likely_real_port,True
T. B. & S. Batchelor & Co.,1,ambiguous,True
Alken,1,likely_real_port,True
Aregrund,1,likely_real_port,True
Munroe,1,likely_real_port,True
Hamm,1,likely_real_port,True
Tottie,1,likely_real_port,True
Wildau,1,likely_real_port,True
Hafne,1,likely_real_port,True
Falkenborg,1,likely_real_port,True
"generally, it has without doubt resulted in the drying up of springs and streams rising within the areas deprived of the shelter of a crop of trees, and this is a serious matter in connection with the question of irrigation by canals fed from rivers which are not snow fed, as well as on localities where damage has resulted from the formation of ravines and torrents. The permanence of the supply of timber and other forest produce for the use of the native population and for State purposes has also been endangered. When the Government wished to take action its powers were found to be inadequate for the destructive usages of the people had come to be regarded as unassailable rights, and it was necessary to pass a special Forest Law, which, among other things, provided for the formation of reserved forests, after a full inquiry had been made into claims, and for the regulation of rights within limits which would not endanger the permanent maintenance of the forest. The work of settlement is now approaching completion in several provinces. MINISTER OF AGRICULTURE AND THE HAILSTORM IN ABERDEENSHIRE.",1,parsing_error,False
Nor,1,ocr_error,False
Nyhaven,1,likely_real_port,True
Palmerston,1,likely_real_port,True
Bone Town,1,likely_real_port,True
Ha'nas,1,likely_real_port,True
Lundergard,1,likely_real_port,True
Walkenburg,1,likely_real_port,True
Dominion,1,likely_real_port,True
Skotskar,1,likely_real_port,True
Montaigne,1,likely_real_port,True
Maple,1,likely_real_port,True
Planks,1,likely_real_port,True
"goods, but the prospects continue good, and with the advent of the new quarter this temporary slackness will be fully made up. September, on the whole, has been a busy month, both in receiving and delivering, the masons' strike having left a considerable leeway to be made up in the execution of orders for buildings in course of erection. A PROPOSAL is before the Vienna Municipal Council for the authorisation of a loan of three millions sterling to construct an electric railway throughout Vienna. SOUTH AUSTRALIA.",1,parsing_error,False
Sur dswall,1,likely_real_port,True
Harkipudos,1,likely_real_port,True
Lagund de Terminos,1,likely_real_port,True
Saltpond,1,likely_real_port,True
Acme,1,likely_real_port,True
Sodra,1,likely_real_port,True
Oravais,1,likely_real_port,True
Mollendo,1,likely_real_port,True
Risore,1,likely_real_port,True
"Patos, Canada",1,likely_real_port,True
Skipidos,1,likely_real_port,True
"Kullboda, Sweden",1,likely_real_port,True
Griskhamn,1,likely_real_port,True
Bedon,1,likely_real_port,True
Sarnbarksgelver,1,likely_real_port,True
Parrig,1,likely_real_port,True
Norssundet,1,likely_real_port,True
Port Gamble,1,likely_real_port,True
Moody,1,likely_real_port,True
"Brunswick, G.",1,likely_real_port,True
Harpavanda,1,likely_real_port,True
Coquimbo,1,likely_real_port,True
Aino,1,likely_real_port,True
Fido,1,likely_real_port,True
Charlotte Padbury,1,likely_real_port,True
Peruvianne,1,likely_real_port,True
Nederlaks,1,likely_real_port,True
Cospan and mahogany,1,likely_real_port,True
Caunissaro,1,likely_real_port,True
D.anmen,1,likely_real_port,True
Campbell,1,likely_real_port,True
Thilbugenabben,1,likely_real_port,True
"Chatham and Newcastle, N.B.",1,likely_real_port,True
Violet,1,likely_real_port,True
Caunissaari,1,likely_real_port,True
Bollstar,1,likely_real_port,True
Swe,1,ocr_error,False
"Christiania, Laurvigdal",1,likely_real_port,True
Kevin,1,likely_real_port,True
Darg,1,likely_real_port,True
Gegrund,1,likely_real_port,True
Shy,1,ocr_error,False
Zoubia Skutsgar,1,likely_real_port,True
Lapwing Hamburg,1,likely_real_port,True
"Livingston, during the long time",1,likely_real_port,True
Limau,1,likely_real_port,True
Vienna,1,likely_real_port,True
Bord aux,1,likely_real_port,True
Hagby,1,likely_real_port,True
"Fagervik, &c.",1,ambiguous,True
Newort News,1,likely_real_port,True
W. Coast of Africa,1,likely_real_port,True
"GAMBLE, BEN, builder, Fleckney.",1,likely_real_port,True
Geedle,1,likely_real_port,True
Address-,1,likely_real_port,True
Patatrolm,1,likely_real_port,True
Paasacola,1,likely_real_port,True
Fredriks'ad,1,likely_real_port,True
Gette,1,likely_real_port,True
Charlemont,1,likely_real_port,True
Darlen,1,likely_real_port,True
New Orleans and W. Indies,1,likely_real_port,True
Hamoro,1,likely_real_port,True
Blanco,1,likely_real_port,True
"HUDIKSVALL. Lower Quebec Yard, Nos.",1,likely_real_port,True
"An application was made, at the Hanley Bankruptcy Court, last week, before his Honour Judge Jordan, for the discharge of the above",1,likely_real_port,True
Tyne Dock,1,likely_real_port,True
Newcastle Quay,1,likely_real_port,True
St. John's and Halifax,1,likely_real_port,True
Gothenburg and Fredik,1,likely_real_port,True
Stockholm and Newfair,1,likely_real_port,True
"Bombay, Marseilles, and Gibraltar",1,likely_real_port,True
Wilmington N.C.,1,likely_real_port,True
SHIP.,1,likely_real_port,True
"St. Margarett's Bay, N.S.",1,likely_real_port,True
Abend,1,likely_real_port,True
Got,1,ocr_error,False
Fijeholm,1,likely_real_port,True
"Halifax, N S",1,likely_real_port,True
West,1,likely_real_port,True
Person,1,likely_real_port,True
Hamburg—149 lgs. mahogany.,1,ambiguous,True
"1,050 lds. sleepers and 20 lds. sleepers",1,ambiguous,True
32 lds. firewood,1,ambiguous,True
"1,050 lds. sleeper and blocks and sleepers",1,ambiguous,True
84 lds. props,1,ambiguous,True
114 lds. props,1,ambiguous,True
100 lds. props,1,ambiguous,True
200 lds. props,1,ambiguous,True
117 lds. props,1,ambiguous,True
120 lds. props,1,ambiguous,True
401 sleepers.,1,ambiguous,True
"; 3/4 in., 16/",1,ocr_error,False
112 logs mahogany,1,ambiguous,True
185 pcs. poplar lumber,1,ambiguous,True
Enanger,1,likely_real_port,True
Sandefgord,1,likely_real_port,True
"Riga 1,049 lds blocks, 238 lds. sleepers W Christie & Co.",1,ambiguous,True
350 lds. pitprops,1,ambiguous,True
"From Benin, 3 lgs. mahogany; from Axim",1,likely_real_port,True
Ruuer,1,likely_real_port,True
Fredrikshalk,1,likely_real_port,True
"Gowans, C.A., for behoof of the creditors. We are preparing a state of affairs with the view of submitting it to a meeting of creditors to be held on an early day. In order that the state may be as accurate as possible, we have to request the favour of your sending us a statement of your claim in course of post. The firm have granted a mandate to apply for sequestration, but it appears to us to be in the interests of the creditors that the estate should, if possible, be wound up under the trust deed instead of under sequestration. Several of the creditors have used arrestments, and these must be withdrawn, otherwise sequestration will be taken out. We shall, of course, do everything in our power to prevent any preferences being obtained.",1,parsing_error,False
Campbellton N B.,1,likely_real_port,True
W C Africa,1,likely_real_port,True
Chatham N. B.,1,ambiguous,True
Lansdowne,1,likely_real_port,True
Baltimore.,1,likely_real_port,True
Rangoon.,1,likely_real_port,True
Halifax.,1,likely_real_port,True
Stromna,1,likely_real_port,True
Landgargen,1,likely_real_port,True
Sundsvaal,1,likely_real_port,True
"Soon, Norway",1,likely_real_port,True
Sundquist,1,likely_real_port,True
Tyedalen,1,likely_real_port,True
East,1,likely_real_port,True
Horningsholm,1,likely_real_port,True
Cæsar,1,likely_real_port,True
"laths, from Norrkoping",1,ambiguous,True
"This debtor was allowed to pass his examination at the Swindon Bankruptcy Court last week. No question of any importance was asked. HORN, WM., joiner, etc., Wallsend and Blyth.",1,parsing_error,False
Stromsfors,1,likely_real_port,True
Miridan,1,likely_real_port,True
Lascombe,1,likely_real_port,True
Laguna de Terminus,1,likely_real_port,True
Society,1,parsing_error,False
Glamis,1,likely_real_port,True
Pistoles,1,likely_real_port,True
Luvik,1,likely_real_port,True
Kaska,1,likely_real_port,True
Galats,1,likely_real_port,True
Burria,1,likely_real_port,True
Kovdo,1,likely_real_port,True
Ramsfo,1,likely_real_port,True
Go'henburg,1,likely_real_port,True
Coverdale,1,likely_real_port,True
Umea and Mo,1,likely_real_port,True
Full cargo of props,1,likely_real_port,True
"Bergen, &c.",1,ambiguous,True
Campbelton Town,1,likely_real_port,True
Skutskär,1,likely_real_port,True
A complete cargo of pit props,1,likely_real_port,True
Haist,1,likely_real_port,True
Stachelli,1,likely_real_port,True
"B.,",1,ocr_error,False
Pansborg,1,likely_real_port,True
Clark & Service. Tritonia,1,likely_real_port,True
"Albany, N.S.",1,ambiguous,True
Full cargo of pit props,1,likely_real_port,True
"Chatham, N.S.",1,ambiguous,True
Hal,1,ocr_error,False
Grund,1,likely_real_port,True
Undefjord,1,likely_real_port,True
Pjamlakarlby,1,likely_real_port,True
J. Denholm & Co. Gudlau,1,ambiguous,True
Love and Stewart. Denholm,1,likely_real_port,True
J. Malling & Co. Ture,1,ambiguous,True
"Lochgelly Iron & Coal Co., Ltd. Sweden",1,likely_real_port,True
"Mobile, Ala",1,likely_real_port,True
